Scope L1,Scope L2,Level 1,Level 2,Level 3,Level 4,Level 5,Factor Source,Column Text,Description,UOM,kg CO2e,kg CO2e of CO2,kg CO2e of CH4,kg CO2e of N2O,kWh (Net CV),kWh (net)
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,LNG,,,GHG Conversion Factor 2022,,,tonnes,88.568.706,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,LPG,,,GHG Conversion Factor 2022,,,kWh (Gross CV),2.532,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,LPG,,,GHG Conversion Factor 2022,,,kWh (Net CV),2.719,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,LPG,,,GHG Conversion Factor 2022,,,litres,18.383,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,LPG,,,GHG Conversion Factor 2022,,,tonnes,3.470.093,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas,,,GHG Conversion Factor 2022,,,cubic metres,3.434,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas,,,GHG Conversion Factor 2022,,,kWh (Gross CV),311,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas,,,GHG Conversion Factor 2022,,,kWh (Net CV),3.446,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas,,,GHG Conversion Factor 2022,,,tonnes,43.258.645,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas (100% mineral blend),,,GHG Conversion Factor 2022,,,cubic metres,3.434,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas (100% mineral blend),,,GHG Conversion Factor 2022,,,kWh (Gross CV),311,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas (100% mineral blend),,,GHG Conversion Factor 2022,,,kWh (Net CV),3.446,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Natural gas (100% mineral blend),,,GHG Conversion Factor 2022,,,tonnes,43.258.645,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Other petroleum gas,,,GHG Conversion Factor 2022,,,kWh (Gross CV),2.164,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Other petroleum gas,,,GHG Conversion Factor 2022,,,kWh (Net CV),2.352,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Other petroleum gas,,,GHG Conversion Factor 2022,,,litres,11.154,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Other petroleum gas,,,GHG Conversion Factor 2022,,,tonnes,3.045.097,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Propane,,,GHG Conversion Factor 2022,,,kWh (Gross CV),2.503,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Propane,,,GHG Conversion Factor 2022,,,kWh (Net CV),2.719,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Propane,,,GHG Conversion Factor 2022,,,litres,18.046,,,,,
Scope 3,Scope 3.3,WTT- fuels,Gaseous fuels,Propane,,,GHG Conversion Factor 2022,,,tonnes,35.045.558,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation spirit,,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.224,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation spirit,,,GHG Conversion Factor 2022,,,kWh (Net CV),6.552,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation spirit,,,GHG Conversion Factor 2022,,,litres,59.512,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation spirit,,,GHG Conversion Factor 2022,,,tonnes,81.531.014,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation turbine fuel,,,GHG Conversion Factor 2022,,,kWh (Gross CV),513,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation turbine fuel,,,GHG Conversion Factor 2022,,,kWh (Net CV),54,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation turbine fuel,,,GHG Conversion Factor 2022,,,litres,52.686,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Aviation turbine fuel,,,GHG Conversion Factor 2022,,,tonnes,65.857.016,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Burning oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),513,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Burning oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),54,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Burning oil,,,GHG Conversion Factor 2022,,,litres,52.807,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Burning oil,,,GHG Conversion Factor 2022,,,tonnes,65.797.242,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (100% mineral diesel),,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.888,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (100% mineral diesel),,,GHG Conversion Factor 2022,,,kWh (Net CV),6.264,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (100% mineral diesel),,,GHG Conversion Factor 2022,,,litres,62.874,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (100% mineral diesel),,,GHG Conversion Factor 2022,,,tonnes,74.568.125,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (average biofuel blend),,,GHG Conversion Factor 2022,,,kWh (Gross CV),575,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (average biofuel blend),,,GHG Conversion Factor 2022,,,kWh (Net CV),6.109,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (average biofuel blend),,,GHG Conversion Factor 2022,,,litres,60.986,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Diesel (average biofuel blend),,,GHG Conversion Factor 2022,,,tonnes,72.072.857,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Fuel oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.888,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Fuel oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),6.264,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Fuel oil,,,GHG Conversion Factor 2022,,,litres,69.723,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Fuel oil,,,GHG Conversion Factor 2022,,,tonnes,70.908.076,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Gas oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.888,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Gas oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),6.264,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Gas oil,,,GHG Conversion Factor 2022,,,litres,63.253,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Gas oil,,,GHG Conversion Factor 2022,,,tonnes,74.069.721,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Lubricants,,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.843,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Lubricants,,,GHG Conversion Factor 2022,,,kWh (Net CV),728,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Lubricants,,,GHG Conversion Factor 2022,,,litres,,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Lubricants,,,GHG Conversion Factor 2022,,,tonnes,8.240.484,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine fuel oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.888,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine fuel oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),6.264,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine fuel oil,,,GHG Conversion Factor 2022,,,litres,69.723,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine fuel oil,,,GHG Conversion Factor 2022,,,tonnes,70.908.076,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine gas oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.888,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine gas oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),6.264,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine gas oil,,,GHG Conversion Factor 2022,,,litres,63.253,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Marine gas oil,,,GHG Conversion Factor 2022,,,tonnes,74.069.721,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Naphtha,,,GHG Conversion Factor 2022,,,kWh (Gross CV),4.822,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Naphtha,,,GHG Conversion Factor 2022,,,kWh (Net CV),5.076,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Naphtha,,,GHG Conversion Factor 2022,,,litres,,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Naphtha,,,GHG Conversion Factor 2022,,,tonnes,64.080.918,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (100% mineral petrol),,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.224,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (100% mineral petrol),,,GHG Conversion Factor 2022,,,kWh (Net CV),6.552,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (100% mineral petrol),,,GHG Conversion Factor 2022,,,litres,60.283,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (100% mineral petrol),,,GHG Conversion Factor 2022,,,tonnes,81.261.052,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (average biofuel blend),,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.425,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (average biofuel blend),,,GHG Conversion Factor 2022,,,kWh (Net CV),6.774,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (average biofuel blend),,,GHG Conversion Factor 2022,,,litres,61.328,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Petrol (average biofuel blend),,,GHG Conversion Factor 2022,,,tonnes,8.241.216,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - distillate oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),659,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - distillate oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),701,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - distillate oil,,,GHG Conversion Factor 2022,,,litres,70.791,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - distillate oil,,,GHG Conversion Factor 2022,,,tonnes,82.896.368,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - residual oil,,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.941,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - residual oil,,,GHG Conversion Factor 2022,,,kWh (Net CV),7.384,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - residual oil,,,GHG Conversion Factor 2022,,,litres,82.185,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Processed fuel oils - residual oil,,,GHG Conversion Factor 2022,,,tonnes,83.581.882,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Refinery miscellaneous,,,GHG Conversion Factor 2022,,,kWh (Gross CV),2.905,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Refinery miscellaneous,,,GHG Conversion Factor 2022,,,kWh (Net CV),3.058,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Refinery miscellaneous,,,GHG Conversion Factor 2022,,,litres,,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Refinery miscellaneous,,,GHG Conversion Factor 2022,,,tonnes,34.679.114,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Waste oils,,,GHG Conversion Factor 2022,,,kWh (Gross CV),6.563,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Waste oils,,,GHG Conversion Factor 2022,,,kWh (Net CV),7.029,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Waste oils,,,GHG Conversion Factor 2022,,,litres,,,,,,
Scope 3,Scope 3.3,WTT- fuels,Liquid fuels,Waste oils,,,GHG Conversion Factor 2022,,,tonnes,8.240.484,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (domestic),,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.292,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (domestic),,,GHG Conversion Factor 2022,,,kWh (Net CV),5.571,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (domestic),,,GHG Conversion Factor 2022,,,tonnes,4.427.895,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation - home produced coal only),,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.292,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation - home produced coal only),,,GHG Conversion Factor 2022,,,kWh (Net CV),5.571,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation - home produced coal only),,,GHG Conversion Factor 2022,,,tonnes,37.169.625,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation),,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.292,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation),,,GHG Conversion Factor 2022,,,kWh (Net CV),5.571,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (electricity generation),,,GHG Conversion Factor 2022,,,tonnes,37.227.789,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (industrial),,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.292,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (industrial),,,GHG Conversion Factor 2022,,,kWh (Net CV),5.571,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coal (industrial),,,GHG Conversion Factor 2022,,,tonnes,39.314.029,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coking coal,,,GHG Conversion Factor 2022,,,kWh (Gross CV),5.292,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coking coal,,,GHG Conversion Factor 2022,,,kWh (Net CV),5.571,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Coking coal,,,GHG Conversion Factor 2022,,,tonnes,46.796.718,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Petroleum coke,,,GHG Conversion Factor 2022,,,kWh (Gross CV),4.019,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Petroleum coke,,,GHG Conversion Factor 2022,,,kWh (Net CV),4.231,,,,,
Scope 3,Scope 3.3,WTT- fuels,Solid fuels,Petroleum coke,,,GHG Conversion Factor 2022,,,tonnes,39.924.907,,,,,
Scope 3,Scope 3.3,WTT- heat and steam,WTT- district heat & steam distribution,5% loss,2020,,GHG Conversion Factor 2022,,,kWh,166,,,,,
Scope 3,Scope 3.3,WTT- heat and steam,WTT- heat and steam,District heat and steam,2020,,GHG Conversion Factor 2022,,,kWh,3.153,,,,,
Scope 3,Scope 3.3,WTT- heat and steam,WTT- heat and steam,Onsite heat and steam,2020,,GHG Conversion Factor 2022,,,kWh,3.153,,,,,
Scope 3,Scope 3.3,WTT- UK & overseas elec,WTT- UK electricity (generation),Electricity: UK,2020,,GHG Conversion Factor 2022,,,kWh,4.625,,,,,
Scope 3,Scope 3.3,WTT- UK & overseas elec,WTT- UK electricity (T&D),Electricity: UK,2020,,GHG Conversion Factor 2022,,,kWh,423,,,,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,0–9999 dwt,GHG Conversion Factor 2022,,,tonne.km,2.961,292,1,4,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,GHG Conversion Factor 2022,,,tonne.km,801,79,0,11,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,GHG Conversion Factor 2022,,,tonne.km,304,3,0,4,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,GHG Conversion Factor 2022,,,tonne.km,254,25,0,3,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,GHG Conversion Factor 2022,,,tonne.km,578,57,0,8,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,GHG Conversion Factor 2022,,,tonne.km,416,41,0,6,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Bulk carrier,Average,Average,GHG Conversion Factor 2022,,,tonne.km,354,349,0,5,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,0–999 TEU,,GHG Conversion Factor 2022,,,tonne.km,3.681,363,1,49,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,,GHG Conversion Factor 2022,,,tonne.km,3.255,321,1,44,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,,GHG Conversion Factor 2022,,,tonne.km,2.028,0.02,1,27,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,,GHG Conversion Factor 2022,,,tonne.km,1.683,166,1,23,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,,GHG Conversion Factor 2022,,,tonne.km,1.683,166,1,23,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,8000+ TEU,,GHG Conversion Factor 2022,,,tonne.km,1.267,125,0,17,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Container ship,Average,,GHG Conversion Factor 2022,,,tonne.km,1.614,1.592,1,22,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,GHG Conversion Factor 2022,,,tonne.km,1.409,139,0,19,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,GHG Conversion Factor 2022,,,tonne.km,2.008,198,1,27,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,GHG Conversion Factor 2022,,,tonne.km,1.207,119,0,16,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,GHG Conversion Factor 2022,,,tonne.km,1.115,11,0,15,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,GHG Conversion Factor 2022,,,tonne.km,1.602,158,1,22,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,GHG Conversion Factor 2022,,,tonne.km,1.774,175,1,24,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,General cargo,Average,,GHG Conversion Factor 2022,,,tonne.km,1.323,1.305,0,18,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Large RoPax ferry,Average,,GHG Conversion Factor 2022,,,tonne.km,37.667,3.715,11,506,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Refrigerated cargo,All dwt,,GHG Conversion Factor 2022,,,tonne.km,1.308,129,0,18,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,,GHG Conversion Factor 2022,,,tonne.km,6.114,603,2,82,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,,GHG Conversion Factor 2022,,,tonne.km,5.019,495,2,67,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,RoRo-Ferry,Average,,GHG Conversion Factor 2022,,,tonne.km,5.166,5.095,2,69,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,,GHG Conversion Factor 2022,,,tonne.km,584,576,2,78,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,,GHG Conversion Factor 2022,,,tonne.km,3.245,32,1,44,,
Scope 3,Scope 3.4,Freighting goods,Cargo ship,Vehicle transport,Average,,GHG Conversion Factor 2022,,,tonne.km,3.858,3.805,1,52,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,GHG Conversion Factor 2022,With RF,,tonne.km,449.363,446.949,188,2.226,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,GHG Conversion Factor 2022,Without RF,,tonne.km,2.3765,235.236,188,2.226,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,GHG Conversion Factor 2022,With RF,,tonne.km,1.0189,101.381,4,505,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,GHG Conversion Factor 2022,Without RF,,tonne.km,53.867,53.358,4,505,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,GHG Conversion Factor 2022,With RF,,tonne.km,1.0189,101.381,4,505,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,GHG Conversion Factor 2022,Without RF,,tonne.km,53.867,53.358,4,505,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,GHG Conversion Factor 2022,With RF,,tonne.km,230.229,2.2908,8,1.141,,
Scope 3,Scope 3.4,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,GHG Conversion Factor 2022,Without RF,,tonne.km,121.717,120.568,8,1.141,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,0% Laden,GHG Conversion Factor 2022,0% Laden,,km,6.563,64.011,13,1.606,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,0% Laden,GHG Conversion Factor 2022,0% Laden,,miles,1.0562,103.015,2,2.585,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,0% Laden,GHG Conversion Factor 2022,0% Laden,,tonne.km,,,,,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,100% Laden,GHG Conversion Factor 2022,100% Laden,,km,1.0787,106.251,13,1.606,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,100% Laden,GHG Conversion Factor 2022,100% Laden,,miles,1.736,170.995,2,2.585,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,100% Laden,GHG Conversion Factor 2022,100% Laden,,tonne.km,6.017,5.927,1,89,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,50% Laden,GHG Conversion Factor 2022,50% Laden,,km,8.675,85.131,13,1.606,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,50% Laden,GHG Conversion Factor 2022,50% Laden,,miles,1.3961,137.005,2,2.585,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,50% Laden,GHG Conversion Factor 2022,50% Laden,,tonne.km,9.674,9.494,1,179,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,Average laden,GHG Conversion Factor 2022,Average laden,,km,92.391,90.772,13,1.606,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,Average laden,GHG Conversion Factor 2022,Average laden,,miles,148.688,146.083,2,2.585,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All artics,,Average laden,GHG Conversion Factor 2022,Average laden,,tonne.km,8.153,8.009,1,143,,
Scope 3,Scope 3.4,Freighting goods,HGV (all diesel),All HGVs,,0% Laden,GHG Conversion Factor 2022,0% Laden,,km,67.032,65.674,14,1.344,,
